month,best_est,lat,lon
2021-07-01,32,21.361959,94.54755
2021-07-01,12,21.361959,94.54755
2021-08-01,1,21.36069,95.04
2022-04-01,1,22.370025,94.788904
2022-12-01,8,23.788583,95.679642
2022-12-01,1,22.026436,96.016032
2022-12-01,6,22.577867,95.806672
2022-12-01,10,21.45745,95.391822
2023-05-01,1,22.50764,93.544482
2023-08-01,1,22.301326,95.766639
2023-08-01,3,22.00851,95.67812
2023-08-01,1,13.90416,98.73524
2023-08-01,1,21.6703,94.97234
2023-08-01,53,19.7381,96.20742
2023-08-01,2,21.94262,95.53937
2023-09-01,4,22.543265,96.150591
2021-05-01,1,21.45745,95.391822
2021-05-01,3,23.069173,95.2171
2021-05-01,3,21.45745,95.391822
2021-12-01,3,22.628791,95.233683
2021-12-01,7,22.850291,95.104417
2022-04-01,1,16.599102,98.523301
2022-04-01,2,22.628791,95.233683
2022-04-01,1,22.65586,95.41799
2023-01-01,2,15.260201,97.932235
2022-09-01,1,23.8196,96.12287
2023-06-01,6,19.73971,97.079654
2023-05-01,6,19.73971,97.079654
2023-08-01,17,16.36824,98.558498
2023-08-01,2,23.156353,94.045042
2023-08-01,4,23.95543,95.357323
2023-08-01,1,22.149919,94.883721
2023-08-01,1,23.156353,94.045042
2023-09-01,1,16.09651,97.89882
2023-09-01,1,24.20874,97.21832
2021-05-01,6,24.196338,94.416816
2021-05-01,10,24.219072,94.40602
2021-05-01,1,22.370025,94.788904
2021-05-01,1,21.472021,93.40479
2021-12-01,45,19.41682,97.09566
2021-12-01,7,21.021588,94.622837
2021-12-01,4,19.555138,97.611889
2022-04-01,1,21.62248,94.2773
2022-09-01,4,19.73971,97.079654
2022-09-01,2,22.206323,94.992997
2023-01-01,1,22.078067,94.901807
2023-01-01,3,21.71892,95.29385
2023-01-01,1,22.147711,95.190864
2023-01-01,1,18.495737,95.550369
2023-08-01,2,18.595883,96.530203
2023-08-01,1,12.30199,99.16825
2023-08-01,1,22.03853,95.826002
2023-08-01,1,18.345696,96.857289
2023-08-01,1,12.92169,98.63773
2023-08-01,1,16.49647,98.15871
2023-09-01,1,10.24449,98.60423
2023-09-01,1,22.936139,93.86699
2023-09-01,1,21.453187,94.858546
2021-12-01,6,16.36824,98.558498
2022-04-01,20,20.07582,94.46888
2022-04-01,1,21.20281,94.37698
2022-04-01,1,21.27608,94.88544
2022-07-01,7,21.361959,94.54755
2022-07-01,1,21.361959,94.54755
2022-07-01,1,22.790157,95.765001
2022-09-01,12,21.661324,95.25269
2022-10-01,9,21.778463,95.708192
2022-10-01,5,21.793826,95.343868
2022-10-01,6,22.120754,95.165682
2023-01-01,2,23.145821,93.533285
2022-12-01,4,19.707865,94.689569
2023-09-01,1,23.304259,95.707707
2023-09-01,1,16.48068,98.14937
2023-09-01,1,12.30199,99.16825
2022-04-01,1,21.039865,94.637926
2022-04-01,9,21.29479,94.32467
2022-07-01,2,22.72527,95.63976
2022-07-01,8,22.790157,95.765001
2022-09-01,10,23.004303,95.35194
2022-09-01,18,22.67697,95.40087
2022-10-01,20,13.031429,98.646227
2022-10-01,1,22.120754,95.165682
2022-10-01,4,18.495737,95.550369
2023-01-01,3,21.639707,95.046609
2022-12-01,6,21.911791,95.243136
2023-09-01,1,14.36043,98.11333
2023-09-01,1,21.376475,93.966364
2023-09-01,1,12.97777,98.63033
2021-05-01,5,21.958847,95.271935
2021-12-01,1,25.679728,96.481155
2021-12-01,1,25.679728,96.481155
2021-12-01,36,22.99814,94.032111
2022-04-01,20,21.361959,94.54755
2022-04-01,3,21.21379,94.70096
2022-10-01,1,21.778463,95.708192
2022-10-01,4,12.117073,99.055705
2022-09-01,1,25.542058,97.305879
2022-09-01,3,24.213536,96.764702
2023-04-01,12,23.069173,95.2171
2023-04-01,4,22.301326,95.766639
2023-09-01,1,21.56003,95.193129
2023-10-01,1,21.674599,94.882795
2023-10-01,1,21.56466,95.26874
2023-10-01,2,17.98004,96.77694
2023-12-01,1,22.96407,97.16126
2023-12-01,1,22.96407,97.16126
2023-12-01,1,21.222425,94.21458
2023-12-01,1,23.83505,97.680516
2023-12-01,1,18.18867,96.34958
2023-12-01,2,18.345696,96.857289
2023-12-01,1,18.345696,96.857289
2023-12-01,1,22.285561,95.127244
2021-05-01,1,21.376475,93.966364
2021-05-01,1,21.376475,93.966364
2022-04-01,1,21.22862,94.68958
2022-04-01,9,21.28372,96.49952
2022-04-01,21,22.723323,94.070662
2022-10-01,10,23.4791,95.18909
2022-09-01,2,24.213536,96.764702
2022-09-01,4,25.679728,96.481155
2022-09-01,4,23.626992,96.641867
2022-09-01,1,24.11971,97.294235
2022-09-01,3,23.30941,98.231553
2023-04-01,2,22.120754,95.165682
2023-04-01,15,14.15623,98.20664
2023-04-01,7,21.411677,94.132761
2023-04-01,4,21.56003,95.193129
2023-04-01,4,21.361959,94.54755
2023-04-01,2,21.674599,94.882795
2023-04-01,1,22.271944,96.22111
2023-10-01,1,18.345696,96.857289
2023-10-01,1,21.96506,95.03061
2023-12-01,2,22.279096,94.151406
2023-12-01,3,22.96407,97.16126
2023-12-01,1,20.84468,92.97527
2021-05-01,1,21.411677,94.132761
2021-11-01,5,19.754429,97.014054
2022-04-01,10,17.420489,96.994378
2022-04-01,2,22,96.083333
2022-01-01,4,16.36824,98.558498
2022-04-01,1,14.108119,98.303923
2022-04-01,4,24.196338,94.416816
2022-04-01,6,23.82651,95.67434
2022-04-01,2,23.991149,95.756421
2022-10-01,4,18.979634,95.627167
2022-10-01,1,16.36591,95.326088
2022-10-01,3,16.34509,98.65511
2023-04-01,20,23.304259,95.707707
2023-04-01,20,19.73971,97.079654
2023-04-01,1,22.404221,93.800123
2023-04-01,1,21.190374,94.057217
2023-04-01,14,21.27608,94.88544
2021-11-01,31,23.760029,96.233117
2021-11-01,4,23.766019,95.813102
2021-11-01,1,21.62819,96.0432
2021-11-01,1,22.99814,94.032111
2021-11-01,48,23.173189,94.145293
2021-11-01,3,23.173189,94.145293
2022-04-01,3,26,97.5
2023-04-01,1,22.370025,94.788904
2023-04-01,2,22.370025,94.788904
2023-04-01,1,18.28652,95.75204
2021-05-01,7,22.118616,93.518986
2021-05-01,7,22.78374,93.568955
2021-10-01,20,21.446582,93.16365
2021-11-01,11,21.476844,93.722247
2021-11-01,2,21.472021,93.40479
2021-11-01,5,20.949561,93.840256
2021-11-01,1,21.959283,96.1024
2022-10-01,1,21.73258,95.23258
2022-09-01,1,20.937639,94.848969
2023-04-01,1,21.369463,95.70817
2021-11-01,20,19.754429,97.014054
2021-11-01,4,21.357635,95.430789
2022-10-01,2,22.149919,94.883721
2022-10-01,2,24.504002,95.733794
2022-10-01,3,20.922044,92.360793
2023-10-01,4,23.574375,98.076855
2023-10-01,6,22.149919,94.883721
2021-11-01,8,22.370025,94.788904
2021-11-01,7,14.09108,98.196143
2021-10-01,1,19.754429,97.014054
2021-11-01,25,23.4791,95.18909
2021-11-01,10,23.4791,95.18909
2021-11-01,15,23.4791,95.18909
2021-11-01,18,21.968699,94.665232
2022-10-01,1,16.34509,98.65511
2022-10-01,1,16.06138,97.99133
2022-10-01,9,21.56003,95.193129
2022-10-01,2,21.439827,93.762208
2022-10-01,5,20.914149,92.947448
2022-10-01,11,20.875369,92.529996
2022-10-01,4,20.484947,92.755714
2022-11-01,5,21.791044,94.184035
2023-10-01,12,22.149919,94.883721
2023-10-01,1,22.149919,94.883721
2023-10-01,3,22.29642,95.42682
2023-10-01,1,22.29642,95.42682
2021-05-01,2,26,95.683333
2021-09-01,35,19.58744,97.14706
2021-09-01,25,22.279096,94.151406
2021-11-01,18,21.476844,93.722247
2021-11-01,8,21.476844,93.722247
2021-11-01,25,21.476844,93.722247
2021-11-01,10,22.437441,94.095784
2021-11-01,10,21.556159,94.143515
2021-11-01,3,19.531482,97.046837
2021-11-01,3,19.754429,97.014054
2022-09-01,3,23.127082,96.601751
2022-09-01,5,19.7454,97.21449
2022-09-01,2,19.73971,97.079654
2022-11-01,2,20.680078,94.527363
2022-11-01,3,22,96.083333
2022-11-01,1,16.554022,98.238231
2022-10-01,1,23.304259,95.707707
2022-11-01,5,22.577867,95.806672
2023-10-01,1,22.790157,95.765001
2021-05-01,3,19.531482,97.046837
2021-05-01,1,23.145821,93.533285
2021-05-01,2,21.376475,93.966364
2021-05-01,7,23.085097,93.762353
2021-09-01,1,22.370025,94.788904
2021-09-01,1,19.58744,97.14706
2021-09-01,1,23.705275,98.034294
2021-09-01,15,23.79296,95.341
2021-11-01,2,13.655645,98.340651
2021-11-01,7,16.4844,96.05998
2021-11-01,1,19.754429,97.014054
2021-11-01,5,18.415061,96.408628
2021-11-01,34,21.87329,94.652831
2021-11-01,20,24.215426,96.37562
2021-11-01,4,22.120754,95.165682
2022-02-01,6,23.304259,95.707707
2022-02-01,1,19.73971,97.079654
2022-02-01,31,19.73971,97.079654
2022-07-01,1,16.794716,96.20821
2022-07-01,1,15.34365,97.932579
2022-07-01,4,21.190374,94.057217
2022-07-01,3,21.56003,95.193129
2022-10-01,4,22.577867,95.806672
2023-04-01,2,23.0082,93.33694
2023-04-01,9,23.766019,95.813102
2023-10-01,3,22.766764,95.626003
2023-10-01,11,13.655645,98.340651
2023-10-01,4,11.154931,99.046643
2023-10-01,1,18.442245,95.634977
2021-05-01,16,19.73971,97.079654
2021-05-01,24,19.531482,97.046837
2021-05-01,1,22.370025,94.788904
2021-05-01,4,19.711192,97.295318
2021-11-01,3,23.766019,95.813102
2021-11-01,8,22.437441,94.095784
2021-11-01,5,22.279096,94.151406
2021-11-01,10,21.476844,93.722247
2021-11-01,1,16.451525,95.992114
2021-11-01,12,21.911791,95.243136
2021-11-01,5,22.228657,95.360755
2022-02-01,5,22.790157,95.765001
2022-02-01,2,21.997479,95.513824
2022-02-01,14,22.74301,95.51433
2022-07-01,1,18.629875,96.416399
2022-07-01,3,19.5561,97.15355
2022-10-01,4,22.147711,95.190864
2022-10-01,5,22.147711,95.190864
2022-11-01,5,22.910565,94.667077
2022-11-01,2,21.997479,95.513824
2023-04-01,2,23.766019,95.813102
2023-10-01,2,17.50406,96.7465
2023-10-01,3,21.778463,95.708192
2023-10-01,4,21.685684,95.711667
2023-10-01,2,21.572222,95.29989
2023-10-01,1,24.17675,96.80486
2023-11-01,2,22.65787,94.10595
2021-05-01,1,19.674167,97.209444
2021-11-01,12,22.149919,94.883721
2021-11-01,40,24.215426,96.37562
2021-11-01,4,23.760029,96.233117
2021-11-01,2,23.760029,96.233117
2021-11-01,1,22.279096,94.151406
2021-11-01,7,22.404221,93.800123
2021-11-01,2,13.1153,98.68536
2021-11-01,6,17.420489,96.994378
2021-12-01,6,16.36824,98.558498
2021-12-01,8,22.577867,95.806672
2022-07-01,5,24.304878,96.048906
2022-07-01,1,24.235603,96.063987
2022-07-01,6,22.577867,95.806672
2023-03-01,1,24.015576,96.744241
2023-03-01,21,24.015576,96.744241
2023-05-01,30,18.807718,96.488567
2023-05-01,9,16.36824,98.558498
2023-05-01,3,23.50372,96.01314
2023-05-01,12,22.790157,95.765001
2023-05-01,3,21.53674,95.20365
2023-10-01,2,24.099889,98.312316
2023-10-01,12,17.20524,97.25298
2021-11-01,1,21.887817,94.422803
2021-11-01,2,20.5,94.75
2021-11-01,2,23.766019,95.813102
2021-11-01,6,21.501213,93.241994
2021-11-01,5,21.374056,93.023824
2021-11-01,2,23.4791,95.18909
2022-02-01,3,19.658477,97.104554
2022-07-01,1,22.790157,95.765001
2022-09-01,2,24.21536,96.82865
2022-09-01,28,24.21536,96.82865
2023-04-01,10,23.016394,93.912795
2023-04-01,1,12.30199,99.16825
2023-04-01,1,22.402549,95.098497
2023-04-01,2,20.949561,93.840256
2023-04-01,2,17.280924,97.327985
2023-04-01,15,23.50372,96.01314
2023-04-01,12,21.459974,95.382313
2023-04-01,5,16.36824,98.558498
2023-05-01,15,20.680078,94.527363
2023-05-01,1,22.33016,94.89702
2023-05-01,2,22.278234,94.96891
2023-08-01,3,25.679728,96.481155
2023-08-01,3,22.137008,94.089555
2023-08-01,1,22.159893,94.097664
2023-08-01,3,19.48177,97.135469
2023-08-01,5,19.52503,97.14534
2021-11-01,1,23.4791,95.18909
2022-02-01,1,20.7985,95.75787
2022-09-01,1,20.875369,92.529996
2022-09-01,1,20.914149,92.947448
2022-09-01,6,17.5,97.75
2022-09-01,7,17.5,97.75
2022-10-01,3,20.914149,92.947448
2022-10-01,5,19.25,97.5
2022-10-01,3,19.26302,97.06431
2022-10-01,3,19.711192,97.295318
2023-04-01,2,22.281191,96.466255
2023-04-01,1,22.880264,96.095447
2023-04-01,5,22.120754,95.165682
2023-05-01,6,22.370025,94.788904
2023-08-01,1,22.766764,95.626003
2023-08-01,4,23.89925,95.68303
2023-08-01,2,23.760029,96.233117
2023-08-01,1,22.12616,95.65179
2023-10-01,6,18.442245,95.634977
2023-10-01,1,18.979634,95.627167
2023-10-01,1,22.850291,95.104417
2023-10-01,1,21.793826,95.343868
2021-11-01,5,16.794716,96.20821
2021-11-01,4,16.953725,95.971864
2021-11-01,14,17.89679,97.42094
2021-11-01,14,18.064,97.445
2021-11-01,4,17.5901,97.55171
2021-11-01,3,25.679728,96.481155
2021-12-01,2,22.99814,94.032111
2021-12-01,2,25.679728,96.481155
2022-02-01,5,21.361959,94.54755
2022-02-01,3,22.73076,95.67415
2022-02-01,1,23.5,95.5
2022-05-01,3,22.271944,96.22111
2022-10-01,3,19.531482,97.046837
2022-10-01,3,20.416925,93.467111
2022-10-01,4,22.75285,95.66906
2022-10-01,5,17.513304,96.882222
2022-10-01,3,17.513304,96.882222
2023-04-01,7,22.485328,95.673627
2023-04-01,1,21.56003,95.193129
2023-04-01,1,21.98305,95.90877
2023-04-01,1,22.03853,95.826002
2023-05-01,1,19.225799,97.418152
2023-05-01,18,14.15623,98.20664
2023-05-01,1,13.90416,98.73524
2023-08-01,5,22.03853,95.826002
2023-08-01,1,19.754429,97.014054
2023-08-01,3,21.927121,94.357104
2023-10-01,7,21.039865,94.637926
2023-10-01,2,21.50833,95.58745
2023-10-01,2,24.871837,97.517084
2021-12-01,5,21.367771,94.092289
2021-12-01,5,21.471965,94.146077
2021-12-01,1,17.280924,97.327985
2022-02-01,1,22.344016,94.975841
2022-02-01,1,22.388532,94.942529
2022-09-01,12,22.755144,95.513719
2022-09-01,1,22.75,95.53333
2022-09-01,12,22.67474,95.659173
2023-04-01,1,16.595104,98.042668
2023-04-01,1,18.064,97.445
2023-04-01,1,22.119922,95.036995
2023-03-01,6,23.760029,96.233117
2023-05-01,23,22.404221,93.800123
2023-04-01,4,22.404221,93.800123
2023-05-01,2,14.134881,98.215643
2023-05-01,5,21.45745,95.391822
2023-08-01,1,18.547024,96.580338
2023-10-01,5,23.975596,97.978006
2023-10-01,45,15.34365,97.932579
2023-10-01,3,18.068215,97.376831
2021-12-01,1,22.677301,94.089292
2021-12-01,5,24.099889,98.312316
2021-12-01,7,24.099889,98.312316
2021-12-01,1,24.11301,98.42493
2021-12-01,9,16.688302,98.323324
2022-02-01,10,22.370025,94.788904
2023-03-01,1,25.523056,96.711667
2023-03-01,2,17.420489,96.994378
2023-04-01,5,21.96506,95.03061
2023-04-01,1,22.74301,95.51433
2023-05-01,3,18.495737,95.550369
2023-05-01,2,18.495737,95.550369
2023-08-01,2,21.674599,94.882795
2023-08-01,1,21.361959,94.54755
2023-08-01,1,20.4604,95.00952
2023-08-01,2,22.577867,95.806672
2023-08-01,7,22.577867,95.806672
2023-10-01,1,18.068215,97.376831
2023-10-01,2,22.945343,96.427239
2023-10-01,1,23.722301,97.626941
2023-10-01,3,21.440368,95.589245
2021-11-01,10,16.913707,94.664218
2021-11-01,10,22.910565,94.667077
2021-11-01,21,21.887817,94.422803
2021-11-01,2,22.063465,95.198639
2021-11-01,3,22.301326,95.766639
2021-11-01,3,24.196338,94.416816
2021-11-01,1,16.074013,95.026824
2021-11-01,1,22.301326,95.766639
2022-03-01,1,16.5491,96.05339
2022-07-01,80,16.291672,98.713558
2023-03-01,3,22.147711,95.190864
2023-03-01,2,21.793826,95.343868
2023-03-01,2,12.30199,99.16825
2023-05-01,2,22.03853,95.826002
2023-05-01,1,21.96544,95.68535
2023-05-01,3,22.120754,95.165682
2023-05-01,1,19.531482,97.046837
2023-05-01,3,16.36824,98.558498
2023-08-01,1,22.370025,94.788904
2023-08-01,5,22.03853,95.826002
2023-08-01,2,19.931803,94.449604
2023-10-01,1,22.56925,95.69818
2023-10-01,1,22.39271,95.14489
2021-11-01,5,22.920634,96.505949
2021-11-01,15,22.91286,96.4639
2021-11-01,5,22.945343,96.427239
2021-11-01,11,22.279096,94.151406
2021-11-01,7,22.70623,94.13022
2021-11-01,20,23.173189,94.145293
2021-11-01,1,22.945343,96.427239
2021-11-01,1,22.543265,96.150591
2022-03-01,5,24.215426,96.37562
2022-07-01,2,16.446068,98.615824
2022-07-01,2,16.446068,98.615824
2023-03-01,1,22.73076,95.67415
2023-03-01,1,22.73076,95.67415
2023-03-01,2,22.543265,96.150591
2023-03-01,1,22.543265,96.150591
2023-03-01,2,19.754429,97.014054
2023-05-01,2,18.948466,96.43884
2023-05-01,8,21.674599,94.882795
2023-05-01,8,21.56003,95.193129
2023-05-01,7,23.4791,95.18909
2023-08-01,2,22.577867,95.806672
2023-08-01,3,22.577867,95.806672
2023-08-01,1,21.674599,94.882795
2023-10-01,1,22.628791,95.233683
2023-10-01,12,20.680078,94.527363
2021-04-01,1,22.979572,97.151323
2021-11-01,41,21.222425,94.21458
2021-11-01,25,21.696808,94.09292
2021-11-01,24,21.791044,94.184035
2021-11-01,12,21.977904,94.19862
2021-11-01,15,21.977904,94.19862
2021-11-01,1,16.707314,95.93547
2022-03-01,3,24.215426,96.37562
2022-03-01,2,22.149919,94.883721
2022-07-01,2,19.531482,97.046837
2023-03-01,2,19.754429,97.014054
2023-03-01,1,12.18698,98.83643
2023-03-01,2,21.361959,94.54755
2023-03-01,1,21.8792,95.48161
2023-03-01,2,22.149919,94.883721
2023-05-01,2,22.271944,96.22111
2023-05-01,3,17.280924,97.327985
2023-05-01,7,22.37839,95.68533
2023-05-01,4,22.790157,95.765001
2023-06-01,1,19.73971,97.079654
2023-10-01,2,22.945343,96.427239
2021-11-01,1,22.279096,94.151406
2021-11-01,2,21.56003,95.193129
2021-11-01,2,21.56003,95.193129
2021-11-01,3,23.173189,94.145293
2021-11-01,15,23.173189,94.145293
2021-11-01,17,23.173189,94.145293
2022-03-01,31,19.25,97.5
2022-08-01,2,16.446068,98.615824
2022-08-01,7,22.08978,95.42007
2023-03-01,2,17.00667,97.43536
2023-03-01,1,15.6106,97.84144
2023-03-01,1,22.84149,95.48435
2023-03-01,5,13.924376,98.163883
2023-03-01,3,21.911791,95.243136
2023-03-01,2,22.124259,94.883491
2023-05-01,5,22.138616,96.168813
2023-05-01,4,20.493075,95.388576
2023-06-01,1,12.92028,98.67267
2023-06-01,1,16.49233,98.23403
2023-06-01,2,18.345696,96.857289
2023-06-01,1,23.173189,94.145293
2021-04-01,1,21.959283,96.1024
2021-04-01,15,21.376475,93.966364
2021-11-01,2,23.173189,94.145293
2021-11-01,5,24.215426,96.37562
2021-11-01,5,22.850291,95.104417
2021-11-01,5,23.760029,96.233117
2021-11-01,1,21.296491,94.135552
2022-03-01,1,16.316423,98.659659
2022-03-01,1,16.36824,98.558498
2022-05-01,7,21.476844,93.722247
2022-07-01,1,17.284629,96.029689
2022-08-01,2,21.20142,92.90537
2023-03-01,14,21.935861,95.665841
2023-03-01,2,21.935861,95.665841
2023-03-01,30,23.304259,95.707707
2023-06-01,1,15.34365,97.932579
2023-06-01,1,19.014265,97.261927
2021-04-01,12,18.781168,97.324458
2021-04-01,3,21.376475,93.966364
2021-05-01,1,19.531482,97.046837
2022-03-01,2,22.790157,95.765001
2022-03-01,61,16.291672,98.713558
2022-03-01,1,16.688302,98.323324
2022-03-01,1,22.279096,94.151406
2022-09-01,2,22.755144,95.513719
2022-09-01,6,22.790157,95.765001
2022-09-01,5,24.504002,95.733794
2022-09-01,5,22.3033,95.70188
2022-10-01,1,21.958847,95.271935
2023-03-01,5,22.109806,94.829397
2023-03-01,3,22.39271,95.14489
2023-02-01,12,22.790157,95.765001
2023-03-01,3,21.927259,95.574214
2023-03-01,5,22.790157,95.765001
2023-02-01,13,19.014265,97.261927
2023-05-01,11,22.10117,95.92672
2023-05-01,3,22.10117,95.92672
2023-05-01,12,22.154908,95.761565
2023-05-01,1,19.73971,97.079654
2023-06-01,1,23.304259,95.707707
2023-06-01,1,16.816444,97.760444
2023-06-01,2,22.16528,94.12688
2023-06-01,1,22.989489,97.938218
2023-01-01,6,24.942261,96.313449
2023-01-01,1,24.942261,96.313449
2023-01-01,1,24.521431,97.431576
2023-01-01,8,24.213536,96.764702
2023-01-01,10,24.213536,96.764702
2021-04-01,4,21.439827,93.762208
2021-05-01,2,19.531482,97.046837
2022-03-01,1,22.279096,94.151406
2022-10-01,4,20.35157,95.397084
2023-03-01,1,21.935861,95.665841
2023-03-01,7,22.301326,95.766639
2023-03-01,5,22.301326,95.766639
2023-03-01,7,21.674599,94.882795
2023-03-01,2,21.63241,95.24619
2023-03-01,2,21.56003,95.193129
2023-03-01,5,21.63241,95.24619
2023-01-01,1,24.215426,96.37562
2023-01-01,6,26.505825,97.46088
2023-07-01,1,21.56003,95.193129
2023-07-01,1,16.298785,97.908703
2023-07-01,7,22.301326,95.766639
2021-04-01,20,24.521431,97.431576
2022-03-01,6,22.279096,94.151406
2023-03-01,18,22.301326,95.766639
2023-03-01,1,23.183333,94.05
2023-03-01,5,21.937244,95.508292
2023-03-01,6,17.345833,96.993879
2023-03-01,4,22.2636,96.24173
2023-03-01,1,22.85052,95.68834
2023-05-01,1,13.90416,98.73524
2023-05-01,11,15.34365,97.932579
2023-05-01,19,15.34365,97.932579
2023-05-01,5,18.064,97.445
2023-05-01,1,18.495737,95.550369
2023-05-01,17,24.288356,96.066824
2023-07-01,3,21.927259,95.574214
2023-07-01,1,21.927259,95.574214
2023-07-01,2,16.79845,96.150408
2023-06-01,2,22.0553,95.05546
2021-04-01,10,21.376475,93.966364
2022-03-01,5,22.279096,94.151406
2022-03-01,20,21.476844,93.722247
2022-03-01,2,21.376475,93.966364
2022-04-01,4,21.476844,93.722247
2022-05-01,25,19.35267,97.19463
2022-05-01,1,19.35267,97.19463
2022-09-01,7,19.711192,97.295318
2022-09-01,2,16.848686,96.121471
2022-10-01,17,21.968699,94.665232
2022-09-01,1,14.244719,98.203056
2022-09-01,1,15.260201,97.932235
2022-09-01,1,12.04957,99.10555
2022-09-01,1,21.92768,95.77587
2022-09-01,1,21.28026,95.44441
2022-09-01,1,22.12301,96.04549
2022-09-01,1,15.259552,97.834106
2022-09-01,1,12.88101,98.67116
2022-09-01,1,17.131969,96.479736
2023-03-01,2,21.793826,95.343868
2023-03-01,6,19.137888,97.742
2023-03-01,2,21.927259,95.574214
2023-03-01,6,21.63241,95.24619
2023-03-01,1,21.361959,94.54755
2023-03-01,1,21.361959,94.54755
2023-03-01,4,21.63241,95.24619
2023-04-01,2,23.173189,94.145293
2023-04-01,1,23.173189,94.145293
2023-05-01,48,19.531482,97.046837
2023-05-01,1,12.755,98.63272
2023-05-01,5,12.30199,99.16825
2023-05-01,15,22.149919,94.883721
2023-06-01,1,21.793826,95.343868
2023-06-01,10,23.702184,94.591836
2023-06-01,2,24.16799,94.888446
2023-06-01,5,24.16799,94.888446
2023-07-01,2,22.577867,95.806672
2023-07-01,15,22.24431,95.52969
2023-07-01,3,21.439827,93.762208
2022-05-01,6,19.555138,97.611889
2022-05-01,1,22.125669,96.298212
2022-05-01,11,22.24369,96.25919
2022-09-01,15,19.58744,97.14706
2022-11-01,4,24.235603,96.063987
2022-11-01,1,24.235603,96.063987
2022-08-01,1,22.22176,96.00071
2022-08-01,1,14.10215,98.104134
2022-08-01,2,22.0229,94.09206
2022-08-01,1,22.179001,96.059563
2022-08-01,1,21.7672,95.47139
2022-08-01,1,18.647577,95.763125
2022-08-01,1,19.65238,94.96244
2022-08-01,1,13.66829,98.340729
2022-08-01,1,20.139648,95.480904
2023-03-01,2,22.279096,94.151406
2023-03-01,2,21.459974,95.382313
2023-03-01,2,21.333245,95.56607
2023-05-01,4,21.793826,95.343868
2023-05-01,10,21.63241,95.24619
2023-05-01,3,21.56003,95.193129
2023-05-01,2,21.56003,95.193129
2023-05-01,2,19.690687,94.786213
2023-06-01,1,15.34365,97.932579
2023-06-01,1,17.513304,96.882222
2023-06-01,1,22.301326,95.766639
2023-06-01,1,23.156353,94.045042
2023-06-01,1,12.090315,99.011649
2023-07-01,1,19.555138,97.611889
2022-09-01,19,22.740409,95.457548
2022-10-01,1,21.87775,95.26201
2022-11-01,7,21.674599,94.882795
2022-11-01,1,21.608889,94.851243
2022-11-01,3,19.55163,97.32279
2022-11-01,3,22,96.083333
2022-08-01,1,22.120754,95.165682
2023-05-01,4,23.127082,96.601751
2023-05-01,2,14.6067,98.1743
2023-05-01,1,21.56003,95.193129
2023-06-01,1,22.03853,95.826002
2023-06-01,1,18.860306,96.828987
2023-06-01,2,23.11548,94.039545
2023-06-01,1,23.156353,94.045042
2023-06-01,1,23.173189,94.145293
2023-12-01,4,21.795605,93.436685
2023-12-01,2,22.62717,96.89921
2021-11-01,7,13.91924,98.14254
2021-11-01,5,22.677301,94.089292
2021-11-01,2,19.531482,97.046837
2021-11-01,2,19.62286,97.206
2021-11-01,1,16.971066,96.064894
2021-11-01,2,23.304259,95.707707
2021-11-01,1,22.39149,95.43733
2021-11-01,1,21.361959,94.54755
2021-11-01,1,22.543265,96.150591
2021-11-01,3,15.761408,97.851753
2022-05-01,2,16.557432,95.961313
2022-05-01,8,21.997479,95.513824
2022-10-01,3,21.911791,95.243136
2022-10-01,1,21.911791,95.243136
2022-10-01,6,22.91174,95.46349
2022-10-01,5,21.369463,95.70817
2022-10-01,3,21.07682,95.056633
2022-10-01,1,21.07682,95.056633
2022-11-01,10,21.411677,94.132761
2022-11-01,10,21.411677,94.132761
2022-11-01,2,22.301326,95.766639
2023-05-01,2,24.51045,95.53018
2023-05-01,20,24.504002,95.733794
2023-05-01,5,21.639707,95.046609
2023-05-01,1,22.577867,95.806672
2023-05-01,4,21.997479,95.513824
2023-05-01,5,21.911791,95.243136
2023-06-01,2,22.38165,95.73264
2023-06-01,1,19.26302,97.06431
2023-06-01,1,14.140196,98.10174
2023-06-01,1,23.11548,94.039545
2023-12-01,2,16.49647,98.15871
2023-12-01,2,24.8459,97.08756
2023-12-01,2,18.18867,96.34958
2023-12-01,1,17.00667,97.43536
2021-11-01,2,19.6389,97.20786
2021-11-01,20,19.598197,97.208301
2021-11-01,4,19.61529,97.18778
2021-11-01,1,19.531482,97.046837
2021-11-01,1,19.62286,97.206
2021-11-01,3,19.531482,97.046837
2021-11-01,1,16.883845,96.056418
2021-11-01,2,22.147711,95.190864
2022-03-01,7,17.420489,96.994378
2022-10-01,1,21.203101,95.443613
2022-10-01,4,16.06138,97.99133
2022-10-01,4,21.369463,95.70817
2022-11-01,6,12.30199,99.16825
2023-03-01,1,22.149919,94.883721
2023-03-01,5,22.807598,95.367133
2023-05-01,1,24.326407,96.043771
2023-05-01,15,23.173189,94.145293
2023-05-01,2,21.56003,95.193129
2023-05-01,5,18.068215,97.376831
2023-05-01,4,19.73971,97.079654
2023-12-01,1,18.345696,96.857289
2023-12-01,1,23.574375,98.076855
2023-12-01,1,24.215426,96.37562
2023-12-01,1,17.280924,97.327985
2021-07-01,2,21.459974,95.382313
2021-07-01,1,16.79845,96.150408
2021-11-01,23,24.099889,98.312316
2021-11-01,10,21.911791,95.243136
2021-11-01,8,22.78698,94.69609
2021-11-01,8,21.45745,95.391822
2021-11-01,3,16.956195,97.31287
