id,year,value
9544,2000,149270
8437,2000,55190
8988,2000,63665
9100,2000,103602
10218,2000,54074
11868,2000,123371
12092,2000,97144
7131,2000,86029
11328,2000,120006
10100,2000,98495
12107,2000,68813
11914,2000,93824
8767,2000,425998
9230,2000,99049
9830,2000,849194
10510,2000,56537
8827,2000,67403
9806,2000,203617
11262,2000,99547
11076,2000,531606
3419,2000,175432
10020,2000,131218
10790,2000,489032
10382,2000,78661
9908,2000,69665
9278,2000,225045
9294,2000,107247
9466,2000,89604
11236,2000,92116
11630,2000,162760
9416,2000,50764
10692,2000,133789
6410,2000,121822
8401,2000,81599
11388,2000,184596
10618,2000,175117
10000,2000,75764
9726,2000,681289
21070,2000,55848
8940,2000,118869
9656,2000,287226
9250,2000,68937
11320,2000,247793
9336,2000,73072
8892,2000,161230
10066,2000,211001
9034,2000,128068
7391,2000,58104
20659,2000,53315
12014,2000,55041
20718,2000,56375
1528,2000,125778
1322,2000,104653
150,2000,376683
10082,2000,55606
8928,2000,62013
20926,2000,59185
9406,2000,63187
10756,2000,107667
11816,2000,78525
8296,2000,2711201
2126,2000,108401
1968,2000,109220
10322,2000,186044
9554,2000,91143
10178,2000,355487
10710,2000,157833
10744,2000,213357
8884,2000,91974
10528,2000,229058
7222,2000,71855
9258,2000,393365
20772,2000,52583
7789,2000,206401
11406,2000,81740
9842,2000,91461
10592,2000,200583
10860,2000,75140
8681,2000,77571
9542,2000,71729
11746,2000,169841
4559,2000,1746456
9616,2000,172999
9538,2000,81914
9784,2000,136426
9782,2000,85401
11374,2000,68069
11144,2000,114896
10866,2000,336746
10904,2000,157447
10304,2000,140238
11296,2000,53199
11414,2000,248321
7196,2000,423051
7736,2000,150722
3366,2000,148091
20776,2000,56380
6917,2000,79675
9208,2000,121037
8984,2000,135050
9914,2000,116403
9126,2000,72363
10870,2000,208351
12058,2000,111796
20587,2000,64083
11468,2000,52551
11098,2000,193436
10902,2000,89260
10356,2000,149381
10986,2000,113128
9776,2000,445341
21051,2000,59493
10214,2000,65885
10232,2000,612164
10200,2000,400912
10054,2000,76695
9314,2000,131897
11562,2000,74148
10486,2000,281442
5909,2000,119172
11742,2000,54536
10828,2000,261714
7622,2000,76908
11668,2000,145474
6782,2000,134268
11398,2000,344313
8851,2000,491602
10922,2000,86896
9018,2000,169998
9722,2000,130592
9324,2000,56411
10374,2000,86929
9872,2000,100964
10586,2000,167349
8716,2000,89374
10524,2000,175573
11128,2000,77367
9734,2000,78702
9458,2000,225024
12030,2000,289489
10952,2000,121115
21044,2000,56419
10648,2000,62054
20394,2000,65922
9650,2000,226981
10330,2000,192082
10294,2000,212849
10706,2000,124827
8845,2000,239378
5056,2000,124935
8561,2000,105543
11060,2000,51084
10968,2000,75673
20610,2000,57268
4448,2000,225366
8894,2000,82031
9812,2000,96368
10600,2000,998726
9834,2000,143456
9496,2000,70330
9378,2000,172462
10202,2000,185699
9944,2000,63891
10530,2000,62200
7960,2000,72774
21043,2000,51957
9936,2000,103583
11396,2000,100029
11906,2000,281590
10368,2000,64879
10186,2000,104397
21200,2000,50529
10556,2000,88941
7895,2000,135274
8900,2000,402647
10480,2000,80212
10780,2000,140141
9086,2000,126673
10276,2000,1358811
10302,2000,61545
10042,2000,202141
20542,2000,50706
10504,2000,109916
11258,2000,118885
11486,2000,194143
8425,2000,167295
11602,2000,112061
10512,2000,128473
12080,2000,431906
12082,2000,59345
10300,2000,91451
8338,2000,117442
11196,2000,89715
11390,2000,65544
10920,2000,53187
11466,2000,104344
11836,2000,95566
7062,2000,275238
9566,2000,94923
8581,2000,116891
21031,2000,55027
5432,2000,163115
12113,2000,120364
6538,2000,74731
10896,2000,83993
11790,2000,501654
9328,2000,55116
9896,2000,55231
10430,2000,383424
10282,2000,103461
8548,2000,100273
10842,2000,479416
9322,2000,92177
9662,2000,66966
9186,2000,92724
10774,2000,119427
8079,2000,62733
7807,2000,65536
11768,2000,224952
11250,2000,316323
11740,2000,58443
11116,2000,159072
10724,2000,60963
8797,2000,80027
10658,2000,59011
11978,2000,65743
20730,2000,57717
21183,2000,54415
11052,2000,217399
9874,2000,477834
12012,2000,62734
5687,2000,50952
8944,2000,74865
9212,2000,69069
8996,2000,93599
10764,2000,120458
9308,2000,1749828
12036,2000,86621
9640,2000,100899
5563,2000,51152
20919,2000,51574
8910,2000,70978
10168,2000,138638
10348,2000,91271
11734,2000,123525
7104,2000,65780
7995,2000,237577
11282,2000,616074
21210,2000,50416
10598,2000,174705
9240,2000,64132
6102,2000,171089
9222,2000,67990
10416,2000,80940
9076,2000,82942
4005,2000,143783
11006,2000,508829
21168,2000,63245
10836,2000,55075
10936,2000,62410
12056,2000,57111
9878,2000,57315
20740,2000,59435
10942,2000,87765
10460,2000,242140
11664,2000,127556
11698,2000,64658
7076,2000,351002
10702,2000,115863
12000,2000,69647
9348,2000,92842
11710,2000,335534
6140,2000,56426
9318,2000,67600
10602,2000,60530
10384,2000,167301
9366,2000,117061
9152,2000,87941
7538,2000,135567
6887,2000,997480
6570,2000,105130
8839,2000,91114
10538,2000,72027
10094,2000,92390
20663,2000,58305
21149,2000,52788
9164,2000,78026
4048,2000,64881
3632,2000,63460
9938,2000,87026
10938,2000,116171
9090,2000,134207
7261,2000,58171
8184,2000,79899
8086,2000,80357
10868,2000,181449
9480,2000,65373
10704,2000,743526
9304,2000,74957
10266,2000,185169
11992,2000,70164
8930,2000,94783
7946,2000,210159
9858,2000,83745
11188,2000,2374735
11226,2000,187880
11488,2000,115724
9050,2000,195939
9764,2000,60864
11508,2000,96326
7248,2000,52363
10264,2000,124029
8009,2000,94594
11254,2000,3897972
11904,2000,77390
11136,2000,58697
11370,2000,139832
11382,2000,93920
9330,2000,80533
10166,2000,2151485
11606,2000,1163045
8443,2000,118644
11356,2000,87895
11696,2000,143806
9682,2000,662409
9744,2000,142345
9578,2000,79227
7727,2000,64718
8645,2000,130513
9000,2000,77686
8331,2000,108018
12002,2000,60101
9664,2000,97104
8107,2000,472159
7870,2000,148480
10778,2000,73173
7816,2000,68956
11956,2000,1672332
9338,2000,89087
12018,2000,235700
11500,2000,138161
11520,2000,195328
12026,2000,187869
9562,2000,67735
11620,2000,74154
9546,2000,242224
9290,2000,101307
9712,2000,66164
10014,2000,76553
9960,2000,57037
10506,2000,130967
10072,2000,114883
10752,2000,116618
9820,2000,120923
8956,2000,79358
5889,2000,53631
21069,2000,61074
10714,2000,59693
10016,2000,470905
10498,2000,57401
10426,2000,116021
7020,2000,234658
8936,2000,85250
10334,2000,164372
8431,2000,104780
20915,2000,62191
20611,2000,58774
6977,2000,105018
9284,2000,115101
8002,2000,110576
6554,2000,169037
7118,2000,53312
3917,2000,51121
20651,2000,53861
8569,2000,175821
4921,2000,57624
8976,2000,110176
9702,2000,803588
10610,2000,168541
9206,2000,117349
9942,2000,82694
11908,2000,111432
11810,2000,106783
10676,2000,79337
6083,2000,262358
7560,2000,79845
9028,2000,67506
10630,2000,145673
9346,2000,95127
11440,2000,61057
9002,2000,79665
12119,2000,98862
10898,2000,532466
20903,2000,67259
12084,2000,75259
8746,2000,152403
10340,2000,175749
9902,2000,96942
10124,2000,127683
9736,2000,57200
11654,2000,75063
11330,2000,174861
11570,2000,134906
10604,2000,91743
8515,2000,87495
11752,2000,81967
9132,2000,71690
6647,2000,52876
11792,2000,151481
10450,2000,143515
11820,2000,2950095
12046,2000,1165539
12087,2000,156921
9700,2000,502685
21154,2000,57949
8752,2000,70856
9428,2000,56023
9610,2000,181185
9394,2000,139160
10190,2000,212706
12101,2000,57752
11066,2000,99183
7549,2000,106340
9112,2000,143477
9478,2000,71914
7825,2000,77764
20760,2000,64665
6250,2000,71677
11940,2000,68829
7745,2000,76481
10612,2000,195022
11772,2000,253862
9864,2000,106208
8966,2000,214896
7718,2000,354585
11402,2000,54578
8992,2000,50053
5929,2000,103287
9520,2000,83943
9618,2000,89999
6857,2000,114549
6662,2000,68209
10816,2000,2868202
9360,2000,66164
20625,2000,56604
21192,2000,53228
9600,2000,118422
10090,2000,59206
12076,2000,117898
9548,2000,54612
11976,2000,105029
8689,2000,83391
6632,2000,253089
20867,2000,64083
10420,2000,79569
11220,2000,449796
11874,2000,61995
9276,2000,80511
10290,2000,323495
9796,2000,705172
10810,2000,127358
9354,2000,90135
10396,2000,211456
11154,2000,133157
6490,2000,149342
8695,2000,940883
7502,2000,50937
2907,2000,63949
9054,2000,51830
10690,2000,92206
9560,2000,58749
9866,2000,93107
10584,2000,160545
21068,2000,57173
8737,2000,181539
12066,2000,146122
11174,2000,144375
11432,2000,63354
9930,2000,71782
10494,2000,71772
12024,2000,2783273
20727,2000,60925
21205,2000,53722
10150,2000,171749
11260,2000,97989
8755,2000,355975
20887,2000,85595
8952,2000,52185
9036,2000,71854
9486,2000,56317
11674,2000,324352
9116,2000,327791
11912,2000,251761
11876,2000,71820
9088,2000,137489
9320,2000,156015
7300,2000,192267
10804,2000,520974
10784,2000,117905
10140,2000,89934
8565,2000,193599
11094,2000,149920
20714,2000,65421
10122,2000,74016
7672,2000,170959
11534,2000,156716
11030,2000,98633
8954,2000,80271
11564,2000,177129
5513,2000,107984
10060,2000,165264
10964,2000,155372
9462,2000,63688
11178,2000,51316
9534,2000,188636
21181,2000,57991
21203,2000,50371
9748,2000,76394
9226,2000,80688
11068,2000,67646
11434,2000,65018
9032,2000,288813
11774,2000,271716
11276,2000,162649
21190,2000,53279
7404,2000,187740
11040,2000,230969
8261,2000,139391
10058,2000,155454
11794,2000,113169
9364,2000,136319
9494,2000,176720
10002,2000,183297
10572,2000,69886
9204,2000,55339
6902,2000,86560
20927,2000,63622
11078,2000,80027
11738,2000,14034558
11690,2000,82470
9850,2000,59501
9506,2000,104468
10874,2000,89339
8934,2000,153553
21182,2000,51899
21075,2000,63722
10070,2000,597473
11594,2000,348527
20911,2000,61877
11318,2000,66071
11882,2000,183396
10158,2000,106264
9810,2000,133893
10144,2000,52414
10398,2000,64330
11736,2000,312808
10108,2000,235923
8978,2000,71790
7834,2000,69404
9026,2000,77836
11362,2000,60558
10446,2000,197064
11216,2000,396224
11642,2000,125246
10376,2000,512727
10380,2000,101893
10814,2000,70798
20577,2000,56971
11720,2000,65233
21197,2000,50231
9244,2000,75189
7700,2000,315046
9370,2000,91561
11920,2000,63777
11728,2000,189973
11924,2000,199278
12093,2000,59599
6707,2000,198713
10162,2000,146523
9766,2000,100286
10098,2000,4585775
11478,2000,8180960
9768,2000,80144
11524,2000,69094
11288,2000,195069
20929,2000,65239
21188,2000,51146
11574,2000,67648
6677,2000,132680
9928,2000,62560
2358,2000,248939
9570,2000,70075
11340,2000,100594
9058,2000,2575533
8728,2000,57822
9614,2000,60260
9966,2000,127898
8605,2000,74746
12110,2000,62988
21185,2000,53510
21174,2000,50333
10198,2000,150361
12118,2000,56151
11322,2000,69538
9312,2000,698174
9150,2000,129907
8938,2000,55341
10308,2000,251367
10754,2000,102976
8863,2000,64861
9840,2000,58726
9792,2000,148988
8964,2000,56207
21202,2000,50919
9728,2000,94958
8962,2000,202847
9144,2000,90032
20921,2000,52802
10160,2000,118835
9996,2000,152285
11012,2000,163896
11636,2000,59940
8072,2000,79109
11336,2000,91806
12040,2000,79826
10182,2000,216793
20932,2000,57523
8226,2000,805612
9102,2000,124741
7682,2000,254568
10934,2000,399704
10926,2000,264171
11206,2000,170374
7861,2000,173323
9516,2000,74667
9976,2000,462674
10206,2000,74083
21056,2000,59270
10852,2000,96543
10984,2000,230921
9358,2000,90037
20924,2000,53870
12117,2000,63279
21072,2000,52907
11854,2000,58605
9558,2000,102987
9954,2000,118280
9952,2000,92820
21071,2000,58395
11248,2000,91876
7478,2000,101054
11106,2000,119401
9568,2000,263945
9402,2000,101431
7988,2000,475183
10768,2000,252817
9958,2000,89979
10900,2000,151391
9256,2000,82772
9854,2000,98967
10056,2000,434405
10822,2000,411440
11046,2000,100399
10590,2000,486897
11632,2000,3671581
612,2000,52923
10044,2000,715212
10030,2000,71662
8812,2000,59840
10352,2000,193874
9984,2000,108719
8920,2000,75113
21074,2000,53865
11494,2000,116967
20399,2000,56998
11360,2000,204261
11480,2000,290449
8609,2000,2450370
11424,2000,453287
12098,2000,1244959
10694,2000,130866
9048,2000,68333
9800,2000,215238
10856,2000,53083
11358,2000,63567
11716,2000,62207
9540,2000,1333368
9536,2000,100378
9910,2000,58877
10338,2000,155026
9068,2000,130152
10102,2000,107535
10422,2000,57112
10806,2000,108609
10194,2000,75611
5588,2000,97767
10316,2000,446743
11218,2000,143709
10636,2000,130306
9818,2000,76830
10770,2000,807164
9414,2000,4302429
10196,2000,280224
6007,2000,337624
11968,2000,128489
9772,2000,53553
20909,2000,62738
21052,2000,56228
9686,2000,86226
10096,2000,237525
12088,2000,51622
6178,2000,58063
11982,2000,177912
9964,2000,81362
10628,2000,109990
8100,2000,113760
8621,2000,111304
10088,2000,55835
10708,2000,65724
10734,2000,320490
8521,2000,112522
8653,2000,77336
9430,2000,508329
11274,2000,390247
20784,2000,52099
11722,2000,95962
8407,2000,156014
9778,2000,203501
11756,2000,284578
5268,2000,61594
9824,2000,69592
10746,2000,107525
11646,2000,161653
9130,2000,154158
10652,2000,75510
11150,2000,65337
5949,2000,50407
5781,2000,68904
11210,2000,67985
11072,2000,64238
20879,2000,59107
20626,2000,59972
6196,2000,69695
8673,2000,227970
10402,2000,236974
7642,2000,95290
10552,2000,70486
10212,2000,206365
11158,2000,82924
11754,2000,61252
8887,2000,52478
9404,2000,85658
11122,2000,89649
21166,2000,51090
11436,2000,86228
11172,2000,105703
8854,2000,54247
9040,2000,125666
8788,2000,92837
11000,2000,105685
11394,2000,78411
9080,2000,738470
9572,2000,125639
8932,2000,75742
10412,2000,839439
10948,2000,565202
10342,2000,55819
9586,2000,107607
8613,2000,316564
8661,2000,124378
10378,2000,106557
9788,2000,84273
21193,2000,53710
8743,2000,104679
7852,2000,154454
9456,2000,92669
11184,2000,81867
11010,2000,198586
9464,2000,94323
11400,2000,98603
6617,2000,261791
21040,2000,65960
8960,2000,129537
12109,2000,203618
20745,2000,58605
9142,2000,190119
10018,2000,90732
8629,2000,93647
8948,2000,88354
21215,2000,50548
12032,2000,3388532
9252,2000,64983
9326,2000,130502
10064,2000,135902
11014,2000,184843
9856,2000,57134
20720,2000,60296
7911,2000,56041
6064,2000,107181
21155,2000,54802
10438,2000,64190
9838,2000,121878
10248,2000,154358
4522,2000,64712
10474,2000,5637243
10918,2000,117678
11312,2000,844539
11692,2000,174923
9168,2000,82022
10662,2000,129741
9170,2000,78207
10134,2000,90186
10966,2000,82931
11638,2000,75316
9362,2000,133639
9400,2000,103784
20530,2000,50470
8593,2000,148369
10258,2000,76000
7326,2000,116246
3732,2000,147378
11212,2000,116424
9900,2000,59555
11580,2000,1921826
8491,2000,70894
10456,2000,59717
10972,2000,228056
9832,2000,80109
11856,2000,73144
11682,2000,100381
4485,2000,93693
5150,2000,141261
10882,2000,400744
10310,2000,149834
8371,2000,3982040
8980,2000,52563
9690,2000,78891
11994,2000,1088849
9470,2000,87232
10110,2000,231630
9272,2000,85828
8698,2000,54490
12090,2000,119903
11088,2000,135196
10646,2000,319528
10668,2000,112840
10568,2000,171761
9746,2000,1142231
10520,2000,194988
9108,2000,67689
6474,2000,87166
10236,2000,64236
12054,2000,88652
11962,2000,127237
10640,2000,314131
10336,2000,437459
8191,2000,510202
11998,2000,371978
20613,2000,54313
10324,2000,121560
11082,2000,95494
10364,2000,545168
8310,2000,85408
10472,2000,158553
8637,2000,158155
12074,2000,160222
10954,2000,477786
10256,2000,109023
11612,2000,97751
6767,2000,274957
20754,2000,73824
8016,2000,110018
9418,2000,131341
10848,2000,72096
11818,2000,76812
10174,2000,64964
4411,2000,210709
6026,2000,74272
9956,2000,77301
5613,2000,78818
11958,2000,51011
6692,2000,148201
11870,2000,155776
9262,2000,95477
11152,2000,76657
10292,2000,145393
21065,2000,52958
10274,2000,114228
11928,2000,178654
4373,2000,50265
10078,2000,97998
11428,2000,122520
11446,2000,94889
10424,2000,95952
9860,2000,154624
10888,2000,128042
11408,2000,139164
11352,2000,238064
9238,2000,61100
11662,2000,244208
21060,2000,56762
8051,2000,173607
9122,2000,85654
9306,2000,696387
11422,2000,104458
9038,2000,60947
20621,2000,78164
7378,2000,109034
9532,2000,135827
10622,2000,66731
9098,2000,244540
12114,2000,76545
10260,2000,149491
10608,2000,107668
9808,2000,60305
3826,2000,897121
9298,2000,164190
10554,2000,162860
8902,2000,97493
6752,2000,67575
9078,2000,96563
9588,2000,194435
9950,2000,142473
10346,2000,91152
8163,2000,55691
10372,2000,73724
10128,2000,170573
10298,2000,243912
10772,2000,92365
10484,2000,89756
9530,2000,763934
10616,2000,303206
11186,2000,113956
10152,2000,445921
9724,2000,96490
10758,2000,204553
10950,2000,182396
11134,2000,426520
9694,2000,144502
8509,2000,232227
21186,2000,52033
10606,2000,122686
9260,2000,66970
10296,2000,83192
8872,2000,95689
9918,2000,140168
10312,2000,104168
6872,2000,65245
8972,2000,97270
10788,2000,210105
9634,2000,106477
10892,2000,67082
9274,2000,51086
10536,2000,114729
11050,2000,984942
11862,2000,119328
9380,2000,63221
8352,2000,95479
9030,2000,86095
8303,2000,135074
21048,2000,66792
11442,2000,236533
8869,2000,141749
8557,2000,334527
8734,2000,177851
9770,2000,570457
10940,2000,116851
9424,2000,193621
11592,2000,60299
9636,2000,79875
8982,2000,67594
10038,2000,120604
9134,2000,144417
10996,2000,142615
11074,2000,142157
8806,2000,101320
8149,2000,165333
10490,2000,1628469
6322,2000,226962
11166,2000,319466
5459,2000,152853
7514,2000,136937
11314,2000,820642
5638,2000,58509
20594,2000,50765
20630,2000,53082
9162,2000,107733
11146,2000,197416
7887,2000,69352
9804,2000,146953
10906,2000,72150
11208,2000,404969
11628,2000,214003
7843,2000,114300
21206,2000,51675
8942,2000,444273
11086,2000,81919
11934,2000,79244
8030,2000,71917
8345,2000,67797
11450,2000,111372
11354,2000,892364
20674,2000,58309
11162,2000,489347
9178,2000,215525
9668,2000,63196
9826,2000,72172
11830,2000,233269
8908,2000,74080
9140,2000,52006
9392,2000,197543
11584,2000,128833
7592,2000,77171
1104,2000,106866
9760,2000,90648
10678,2000,68257
8860,2000,77719
8177,2000,396439
9790,2000,911669
8968,2000,72292
9828,2000,121080
8233,2000,52515
9390,2000,131813
11016,2000,303859
20690,2000,66427
9870,2000,101703
11036,2000,65831
11426,2000,52185
8275,2000,83001
8641,2000,101387
8205,2000,58863
9196,2000,93928
10544,2000,127977
4779,2000,839705
10286,2000,188108
11278,2000,142677
9940,2000,481040
10170,2000,472215
8503,2000,165223
10846,2000,131709
10614,2000,130095
2845,2000,300500
8044,2000,81483
20897,2000,55416
21172,2000,55337
10534,2000,198766
10664,2000,287064
10126,2000,76725
11834,2000,558847
9042,2000,59870
9780,2000,90295
11548,2000,225982
10362,2000,577288
11530,2000,78346
9310,2000,95302
10326,2000,128969
11042,2000,76491
11326,2000,192708
10666,2000,118561
11766,2000,166835
10386,2000,261765
8707,2000,415291
11944,2000,112056
6121,2000,50052
11786,2000,60968
10542,2000,89271
11304,2000,90230
8866,2000,136795
11884,2000,291685
9374,2000,138404
10252,2000,82757
12089,2000,71599
7662,2000,77704
12008,2000,52499
11112,2000,56091
10976,2000,63873
10540,2000,250650
8573,2000,59421
11888,2000,104313
9508,2000,89728
10464,2000,524255
8881,2000,83036
9220,2000,82855
8359,2000,50563
10344,2000,172455
9916,2000,127342
9044,2000,71638
21211,2000,52284
9630,2000,80444
4743,2000,79251
5803,2000,155032
9814,2000,107952
10136,2000,86565
11464,2000,185661
8601,2000,219894
10234,2000,90456
12078,2000,754046
21208,2000,50143
10436,2000,689694
10492,2000,118422
11368,2000,136650
10624,2000,447242
12115,2000,213896
6442,2000,305058
10684,2000,449796
