iso3c,date,gdp_growth
MWI,1997,1.73
MWI,1996,5.22
MWI,1995,16.9
MWI,1994,-9.19
MWI,1993,8.1
MWI,1992,-9.99
MWI,1991,5.43
MWI,1990,1.6
MWI,1989,-3.33
MWI,1988,-2.25
MWI,1987,-3.11
MWI,1986,-3.82
MWI,1985,0.62
MWI,1984,1.32
MWI,1983,-0.29
MWI,1982,-1.46
MWI,1981,-8.94
MWI,1980,-3.39
MWI,1979,0.61
MWI,1978,6.06
MWI,1977,1.71
MWI,1976,1.99
MWI,1975,3.16
MWI,1974,4.31
MWI,1973,-0.35
MWI,1972,3.55
MWI,1971,13.34
MWI,1970,-1.97
MWI,1969,3.3
MWI,1968,-4.33
MWI,1967,4.66
MWI,1966,10.5
MWI,1965,10.87
MWI,1964,0.18
MWI,1963,-3.77
MWI,1962,-1.73
MWI,1961,5.11
MYS,2024,3.83
MYS,2023,2.27
MYS,2022,7.73
MYS,2021,2.13
MYS,2020,-6.71
MYS,2019,2.76
MYS,2018,3.07
MYS,2017,3.96
MYS,2016,2.62
MYS,2015,3.29
MYS,2014,4.2
MYS,2013,2.92
MYS,2012,3.69
MYS,2011,3.47
MYS,2010,5.43
MYS,2009,-3.46
MYS,2008,2.66
MYS,2007,4.01
MYS,2006,3.26
MYS,2005,2.97
MYS,2004,4.34
MYS,2003,3.31
MYS,2002,2.87
MYS,2001,-1.87
MYS,2000,6.34
MYS,1999,3.64
MYS,1998,-9.61
MYS,1997,4.69
MYS,1996,7.26
MYS,1995,7.07
MYS,1994,6.47
MYS,1993,7.12
MYS,1992,6.04
MYS,1991,6.5
MYS,1990,5.84
MYS,1989,5.79
MYS,1988,6.54
MYS,1987,1.86
MYS,1986,-2.02
MYS,1985,-4.23
MYS,1984,4.31
MYS,1983,2.88
MYS,1982,2.62
MYS,1981,3.62
MYS,1980,4.5
MYS,1979,6.75
MYS,1978,4.12
MYS,1977,5.2
MYS,1976,8.92
MYS,1975,-1.58
MYS,1974,5.75
MYS,1973,9.06
MYS,1972,6.79
MYS,1971,7.45
MYS,1970,3.58
MYS,1969,2.54
MYS,1968,5.56
MYS,1967,1.43
MYS,1966,5.17
MYS,1965,4.97
MYS,1964,2.66
MYS,1963,4.57
MYS,1962,3.68
MYS,1961,4.85
MDV,2024,3.14
MDV,2023,4.57
MDV,2022,12.1
MDV,2021,33.77
MDV,2020,-34.83
MDV,2019,3.72
MDV,2018,5.17
MDV,2017,3.57
MDV,2016,2.74
MDV,2015,0.34
MDV,2014,4.33
MDV,2013,3.43
MDV,2012,-1.09
MDV,2011,5.09
MDV,2010,3.08
MDV,2009,-11.53
MDV,2008,5.19
MDV,2007,3.62
MDV,2006,20.71
MDV,2005,-12.63
MDV,2004,4.2
MDV,2003,11.88
MDV,2002,5.48
MDV,2001,-5.53
MDV,2000,2.15
MDV,1999,4.38
MDV,1998,5.52
MDV,1997,6.23
MDV,1996,5.52
MDV,1995,10.42
MDV,1994,5.2
MDV,1993,2.82
MDV,1992,3.66
MDV,1991,-1.64
MDV,1990,13.3
MDV,1989,5.89
MDV,1988,5.15
MDV,1987,5.09
MDV,1986,5.6
MDV,1985,11.79
MDV,1984,23.46
MDV,1983,13.14
MDV,1982,-5.68
MDV,1981,8.67
MDV,1980,15.35
MDV,1979,7.77
MDV,1978,11.58
MDV,1977,8.03
MDV,1976,-2.38
MDV,1975,-10.68
MDV,1974,2.67
MDV,1973,-1.42
MDV,1972,-0.65
MDV,1971,2.05
MLI,2024,1.95
MLI,2023,1.66
MLI,2022,0.63
MLI,2021,-0.01
MLI,2020,-4.11
MLI,2019,1.88
MLI,2018,1.64
MLI,2017,2.07
MLI,2016,2.7
MLI,2015,2.97
MLI,2014,3.19
MLI,2013,0.32
MLI,2012,-3.92
MLI,2011,-0.34
MLI,2010,2.2
MLI,2009,2.07
MLI,2008,0.29
MLI,2007,-1.53
MLI,2006,0.34
MLI,2005,-0.77
MLI,2004,-1.76
MLI,2003,6.36
MLI,2002,-0.12
MLI,2001,12.38
MLI,2000,-3.59
MLI,1999,1.83
MLI,1998,3.99
MLI,1997,1.78
MLI,1996,4.1
MLI,1995,-1.43
MLI,1994,3.34
MLI,1993,2.2
MLI,1992,-6.95
MLI,1991,10.44
MLI,1990,-7.13
MLI,1989,1.68
MLI,1988,8.89
MLI,1987,-2.48
MLI,1986,-2.58
MLI,1985,10.95
MLI,1984,-4.87
MLI,1983,-4.42
MLI,1982,-10.36
MLI,1981,0.09
MLI,1980,-6.3
MLI,1979,8.22
MLI,1978,-3.35
MLI,1977,4.4
MLI,1976,11.6
MLI,1975,9.64
MLI,1974,-3.26
MLI,1973,-3.15
MLI,1972,4.12
MLI,1971,0.94
MLI,1970,4.47
MLI,1969,-1.31
MLI,1968,2.14
MLT,2024,3.78
MLT,2023,6.29
MLT,2022,-0.02
MLT,2021,12.83
MLT,2020,-5.63
MLT,2019,-0.05
MLT,2018,3.47
MLT,2017,9.92
MLT,2016,1.72
MLT,2015,6.97
MLT,2014,5.48
MLT,2013,5.1
MLT,2012,3.17
MLT,2011,0.57
MLT,2010,5.68
MLT,2009,-2.14
MLT,2008,3.73
MLT,2007,4.67
MLT,2006,1.96
MLT,2005,2.23
MLT,2004,-0.26
MLT,2003,3.01
MLT,2002,1.98
MLT,2001,-1.5
MLT,2000,18.91
MLT,1999,4.1
MLT,1998,4.44
MLT,1997,4.46
MLT,1996,3.1
MLT,1995,5.6
MLT,1994,4.67
MLT,1993,3.44
MLT,1992,3.62
MLT,1991,3.43
MLT,1990,5.26
MLT,1989,7.13
MLT,1988,7.53
MLT,1987,3.4
MLT,1986,2.16
MLT,1985,0.8
MLT,1984,0.92
MLT,1983,-2
MLT,1982,0.11
MLT,1981,2.55
MLT,1980,5.93
MLT,1979,9.38
MLT,1978,10.01
MLT,1977,11.75
MLT,1976,16.42
MLT,1975,18.69
MLT,1974,10.11
MLT,1973,4.23
MLT,1972,5.93
MLT,1971,2.44
MHL,2024,5.99
MHL,2023,-1.95
MHL,2022,2.5
MHL,2021,5.47
MHL,2020,0.19
MHL,2019,13.66
MHL,2018,8.38
MHL,2017,6.18
MHL,2016,4.85
MHL,2015,3.97
MHL,2014,0.5
MHL,2013,5.32
MHL,2012,-0.35
MHL,2011,-0.24
MHL,2010,5.49
MHL,2009,3.69
MHL,2008,-7.56
MHL,2007,3.6
MHL,2006,0.01
MHL,2005,1.57
MHL,2004,-0.7
MHL,2003,-1.97
MHL,2002,3.03
MHL,2001,6.06
MHL,2000,1.44
MHL,1999,-2.29
MHL,1998,-1.59
MHL,1997,-7.36
MHL,1996,-11.24
MHL,1995,6.97
MHL,1994,4.5
MHL,1993,4.42
MHL,1992,5.25
MHL,1991,-1.97
MHL,1990,0.28
MHL,1989,-4.54
MHL,1988,3.99
MHL,1987,5.23
MHL,1986,19.71
MHL,1985,-9.97
MHL,1984,-0.3
MHL,1983,10.82
MHL,1982,0.5
MHL,1981,2.3
MHL,1980,-10.32
MHL,1979,-1.06
MHL,1978,2.31
MHL,1977,-0.82
MHL,1976,-2.86
MHL,1975,-3.22
MHL,1974,12.06
MHL,1973,30.71
MHL,1972,-1.56
MHL,1971,-1.35
MRT,2024,3.29
MRT,2023,3.69
MRT,2022,3.71
MRT,2021,-2.12
MRT,2020,-3.23
MRT,2019,0.14
MRT,2018,1.7
MRT,2017,3.14
MRT,2016,-1.73
MRT,2015,2.26
MRT,2014,1.18
MRT,2013,0.94
MRT,2012,1.12
MRT,2011,0.85
MRT,2010,-0.6
MRT,2009,-2.99
MRT,2008,-3.16
MRT,2007,-4.49
MRT,2006,15.4
MRT,2005,5.97
MRT,2004,2.3
MRT,2003,4.51
MRT,2002,-0.84
MRT,2001,-3.22
MRT,2000,-6.56
MRT,1999,0.94
MRT,1998,0.15
MRT,1997,-6.16
MRT,1996,3.75
MRT,1995,6.85
MRT,1994,-6.3
MRT,1993,1.68
MRT,1992,-1.95
MRT,1991,-1.14
MRT,1990,-4.23
MRT,1989,2.18
MRT,1988,-1.18
MRT,1987,-0.99
MRT,1986,2.71
MRT,1985,0.07
MRT,1984,-5.97
MRT,1983,0.79
MRT,1982,-5.11
MRT,1981,0.53
MRT,1980,0.48
MRT,1979,1.86
MRT,1978,-3.29
MRT,1977,-4.66
MRT,1976,5.41
MRT,1975,-7.89
MRT,1974,8.88
MRT,1973,-7.4
MRT,1972,-3.68
MRT,1971,-1.2
MRT,1970,8.62
MRT,1969,-1.79
MRT,1968,6.91
MRT,1967,0.5
MRT,1966,-2.68
MRT,1965,12.84
MRT,1964,24.14
MRT,1963,-4.64
MRT,1962,-1.94
MUS,2024,5.17
MUS,2023,6.17
MUS,2022,9.02
MUS,2021,3.38
MUS,2020,-14.55
MUS,2019,2.86
MUS,2018,3.95
MUS,2017,3.84
MUS,2016,3.79
MUS,2015,3.55
MUS,2014,3.64
MUS,2013,3.11
MUS,2012,3.21
MUS,2011,3.91
MUS,2010,4.13
MUS,2009,3.04
MUS,2008,5.01
MUS,2007,5.25
MUS,2006,4.38
MUS,2005,1.18
MUS,2004,3.68
MUS,2003,5.16
MUS,2002,0.91
MUS,2001,2.53
MUS,2000,7.14
MUS,1999,1.31
MUS,1998,4.96
MUS,1997,4.37
MUS,1996,4.51
MUS,1995,3.39
MUS,1994,2.69
MUS,1993,3.84
MUS,1992,5.12
MUS,1991,3.31
MUS,1990,6.43
MUS,1989,3.67
MUS,1988,6.06
MUS,1987,8.08
MUS,1986,8.91
MUS,1985,6.08
MUS,1984,3.61
MUS,1983,-0.54
MUS,1982,4.22
MUS,1981,4.32
MUS,1980,-11.56
MUS,1979,1.73
MUS,1978,2.48
MUS,1977,4.83
MUS,1976,21.77
MUS,1975,-0.67
MUS,1974,7.17
MUS,1973,10.33
MUS,1972,6.72
MUS,1971,2.63
MUS,1970,-2.04
MUS,1969,3.13
MUS,1968,-8.58
MUS,1967,2.37
MUS,1966,-5.55
MUS,1965,0.92
MUS,1964,-9.1
MUS,1963,10.96
MUS,1962,-2.01
MUS,1961,22.77
MEX,2024,0.56
MEX,2023,2.46
MEX,2022,2.93
MEX,2021,5.34
MEX,2020,-9.1
MEX,2019,-1.33
MEX,2018,1.01
MEX,2017,0.92
MEX,2016,0.79
MEX,2015,1.61
MEX,2014,1.27
MEX,2013,-0.45
MEX,2012,2.16
MEX,2011,1.99
MEX,2010,3.47
MEX,2009,-7.66
MEX,2008,-0.52
MEX,2007,0.65
MEX,2006,3.4
MEX,2005,0.75
MEX,2004,2.16
MEX,2003,-0.22
MEX,2002,-1.66
MEX,2001,-1.92
MEX,2000,3.42
MEX,1999,1.13
MEX,1998,4.46
MEX,1997,5.41
MEX,1996,4.39
MEX,1995,-7.57
MEX,1994,2.52
MEX,1993,0.98
MEX,1992,1.63
MEX,1991,1.99
MEX,1990,3.25
MEX,1989,1.65
MEX,1988,-0.76
MEX,1987,0.04
MEX,1986,-5.86
MEX,1985,-0.17
MEX,1984,1.35
MEX,1983,-6.66
MEX,1982,-2.24
MEX,1981,7.05
MEX,1980,6.09
MEX,1979,6.91
MEX,1978,6.11
MEX,1977,0.63
MEX,1976,1.55
MEX,1975,2.76
MEX,1974,2.73
MEX,1973,4.69
MEX,1972,4.99
MEX,1971,0.6
MEX,1970,3.19
MEX,1969,0.13
MEX,1968,5.89
MEX,1967,2.41
MEX,1966,2.64
MEX,1965,3.62
MEX,1964,8.29
MEX,1963,4.64
MEX,1962,1.35
MEX,1961,1.77
FSM,2024,0.25
FSM,2023,-0.01
FSM,2022,-3.33
FSM,2021,2.45
FSM,2020,-2.23
FSM,2019,3.73
FSM,2018,-0.39
FSM,2017,1.8
FSM,2016,0.61
FSM,2015,4.13
FSM,2014,-2.83
FSM,2013,-3.88
FSM,2012,-1.87
FSM,2011,3.63
FSM,2010,2.46
FSM,2009,2.02
FSM,2008,-1.74
FSM,2007,-0.96
FSM,2006,0.42
FSM,2005,2.79
FSM,2004,-2.88
FSM,2003,1.91
FSM,2002,0.37
FSM,2001,1.53
FSM,2000,4.28
FSM,1999,0.85
FSM,1998,2.55
FSM,1997,-6.52
FSM,1996,-3.76
FSM,1995,5.89
FSM,1994,-2.37
FSM,1993,5.86
FSM,1992,1.97
FSM,1991,5.48
FSM,1990,1.8
FSM,1989,1.53
FSM,1988,0.17
FSM,1987,-1.55
FSM,1986,4.98
FSM,1985,13.26
FSM,1984,-6.7
FSM,1983,-1.03
FSM,1982,-5.49
FSM,1981,6.44
FSM,1980,-10.02
FSM,1979,-1.01
FSM,1978,2.73
FSM,1977,-0.04
FSM,1976,-2
FSM,1975,-2.42
FSM,1974,12.23
FSM,1973,30.35
FSM,1972,-1.6
FSM,1971,-0.59
MDA,2024,2.41
MDA,2023,4.12
MDA,2022,-2.07
MDA,2021,15.66
MDA,2020,-7.26
MDA,2019,5.22
MDA,2018,5.92
MDA,2017,5.99
MDA,2016,5.87
MDA,2015,0.43
MDA,2014,5.06
MDA,2013,9.07
MDA,2012,-0.58
MDA,2011,5.88
MDA,2010,7.21
MDA,2009,-5.88
MDA,2008,8.01
MDA,2007,3.24
MDA,2006,5.09
MDA,2005,7.76
MDA,2004,7.67
MDA,2003,6.9
MDA,2002,8.05
MDA,2001,6.34
MDA,2000,2.32
MDA,1999,-3.22
MDA,1998,-6.5
MDA,1997,2.02
MDA,1996,-5.69
MDA,1995,-0.95
MDA,1994,-30.69
MDA,1993,-1.03
MDA,1992,-29.09
MDA,1991,-16.1
MCO,2024,9.42
MCO,2023,5.38
MCO,2022,10.11
MCO,2021,20.72
MCO,2020,-13.1
MCO,2019,7.25
MCO,2018,4.38
MCO,2017,-4.24
MCO,2016,1.57
MCO,2015,3.12
MCO,2014,5.17
MCO,2013,7.3
MCO,2012,-1.21
MCO,2011,4.55
MCO,2010,-0.39
MCO,2009,-12.78
MCO,2008,0.75
MCO,2007,15.23
MCO,2006,6.32
MCO,2005,2.2
MCO,2004,2.68
MCO,2003,1.24
MCO,2002,1.1
MCO,2001,2.21
MCO,2000,3.77
MCO,1999,2.84
MCO,1998,2.85
MCO,1997,1.52
MCO,1996,0.39
MCO,1995,1.36
MCO,1994,1.44
MCO,1993,-1.71
MCO,1992,0.51
MCO,1991,0.13
MCO,1990,1.72
MCO,1989,3.11
MCO,1988,3.42
MCO,1987,1.26
MCO,1986,1.18
MCO,1985,0.38
MCO,1984,0.07
MCO,1983,-0.25
MCO,1982,1.44
MCO,1981,0.29
MCO,1980,0.82
MCO,1979,2.43
MCO,1978,2.66
MCO,1977,2.06
MCO,1976,2.82
MCO,1975,-2
MCO,1974,3.8
MCO,1973,5.66
MCO,1972,3.44
MCO,1971,3.74
MNG,2024,3.82
MNG,2023,5.96
MNG,2022,3.5
MNG,2021,-0.06
MNG,2020,-6.27
MNG,2019,3.68
MNG,2018,5.75
MNG,2017,3.62
MNG,2016,-0.55
MNG,2015,0.22
MNG,2014,5.55
MNG,2013,9.36
MNG,2012,10.21
MNG,2011,15.28
MNG,2010,4.52
MNG,2009,-3.03
MNG,2008,7.2
MNG,2007,8.78
MNG,2006,7.26
MNG,2005,6.07
MNG,2004,9.39
MNG,2003,5.65
MNG,2002,3.4
MNG,2001,1.7
MNG,2000,-0.19
MNG,1999,1.63
MNG,1998,1.91
MNG,1997,2.43
MNG,1996,0.67
MNG,1995,4.68
MNG,1994,1
MNG,1993,-3.05
MNG,1992,-9.36
MNG,1991,-11.5
MNG,1990,-2.01
MNG,1989,1.83
MNG,1988,2.4
MNG,1987,0.81
MNG,1986,6.63
MNG,1985,3.12
MNG,1984,3.38
MNG,1983,3.3
MNG,1982,5.76
MNE,2024,3.16
MNE,2023,6.49
MNE,2022,7.99
MNE,2021,13.32
MNE,2020,-14.97
MNE,2019,4.34
MNE,2018,4.66
MNE,2017,3.11
MNE,2016,3.32
MNE,2015,2.37
MNE,2014,2.18
MNE,2013,3.19
MNE,2012,-2.66
MNE,2011,3.26
MNE,2010,2.59
MNE,2009,-6.2
MNE,2008,6.71
MNE,2007,6.99
MNE,2006,8.43
MNE,2005,4.03
MNE,2004,4.24
MNE,2003,2.07
MNE,2002,1.5
MNE,2001,0.69
MNE,2000,3.28
MNE,1999,-9.15
MNE,1998,5.22
MAR,2024,2.77
MAR,2023,2.59
MAR,2022,0.78
MAR,2021,7.06
MAR,2020,-8.14
MAR,2019,1.82
MAR,2018,1.91
MAR,2017,3.78
MAR,2016,-0.69
MAR,2015,3.11
MAR,2014,1.44
MAR,2013,2.76
MAR,2012,1.66
MAR,2011,4.07
MAR,2010,2.08
MAR,2009,2.34
MAR,2008,4.25
MAR,2007,2.03
MAR,2006,6.31
MAR,2005,1.78
MAR,2004,3.21
MAR,2003,4.8
MAR,2002,2.33
MAR,2001,6.22
MAR,2000,1.12
MAR,1999,0.19
MAR,1998,5.62
MAR,1997,-3.06
MAR,1996,10.63
MAR,1995,-6.85
MAR,1994,8.93
MAR,1993,-2.31
MAR,1992,-3.71
MAR,1991,5.37
MAR,1990,1.55
MAR,1989,0.95
MAR,1988,9.74
MAR,1987,-2.3
MAR,1986,6.91
MAR,1985,3.5
MAR,1984,3.78
MAR,1983,-1.23
MAR,1982,6.1
MAR,1981,-4.36
MAR,1980,0.91
MAR,1979,2.09
MAR,1978,-0.39
MAR,1977,3.4
MAR,1976,8.17
MAR,1975,5.01
MAR,1974,3.04
MAR,1973,1.03
MAR,1972,-0.1
MAR,1971,2.86
MAR,1970,1.92
MAR,1969,5.49
MAR,1968,6.95
MAR,1967,7.08
MOZ,2024,-0.79
MOZ,2023,2.41
MOZ,2022,1.33
MOZ,2021,-0.61
MOZ,2020,-4.11
MOZ,2019,-0.65
MOZ,2018,0.45
MOZ,2017,-0.38
MOZ,2016,1.67
MOZ,2015,4.32
MOZ,2014,4.63
MOZ,2013,3.54
MOZ,2012,4.94
MOZ,2011,4.19
MOZ,2010,3.86
MOZ,2009,3.22
MOZ,2008,4.28
MOZ,2007,5.12
MOZ,2006,7.36
MOZ,2005,3.88
MOZ,2004,5.76
MOZ,2003,4.82
MOZ,2002,7.24
MOZ,2001,10.37
MOZ,2000,-1.43
MOZ,1999,9.33
MOZ,1998,7.88
MOZ,1997,8.8
MOZ,1996,7.13
MOZ,1995,-3.81
MOZ,1994,-0.52
MOZ,1993,7.48
MOZ,1992,-9.35
MOZ,1991,2.9
MOZ,1990,-0.45
MOZ,1989,5.62
MOZ,1988,8.39
MOZ,1987,14.23
MOZ,1986,-4
MOZ,1985,-0.88
MOZ,1984,-8.34
MOZ,1983,-17.44
MOZ,1982,-8.92
MOZ,1981,2.9
MMR,2024,-1.64
MMR,2023,0.26
MMR,2022,3.32
MMR,2021,-12.63
MMR,2020,-9.69
MMR,2019,5.83
MMR,2018,5.5
MMR,2017,5.32
MMR,2016,5.03
MMR,2015,6.14
MMR,2014,7.28
MMR,2013,7.51
MMR,2012,6.43
MMR,2011,4.75
MMR,2010,8.82
MMR,2009,9.94
MMR,2008,9.65
MMR,2007,11.2
MMR,2006,12.26
MMR,2005,12.68
MMR,2004,12.6
MMR,2003,12.78
MMR,2002,10.91
MMR,2001,10.18
MMR,2000,12.48
MMR,1999,9.63
MMR,1998,4.55
MMR,1997,4.31
MMR,1996,5.09
MMR,1995,5.57
MMR,1994,6.07
MMR,1993,4.63
MMR,1992,8.17
MMR,1991,-2.07
MMR,1990,1.26
MMR,1989,2.07
MMR,1988,-12.8
MMR,1987,-5.67
MMR,1986,-2.89
MMR,1985,0.82
MMR,1984,2.78
MMR,1983,2.37
MMR,1982,3.69
MMR,1981,4.37
MMR,1980,5.89
MMR,1979,3.19
MMR,1978,4.46
MMR,1977,3.93
MMR,1976,4.07
MMR,1975,2.16
MMR,1974,3.31
MMR,1973,-3.01
MMR,1972,0.2
MMR,1971,1.83
MMR,1970,2.63
MMR,1969,0.98
MMR,1968,9.54
MMR,1967,-8.04
MMR,1966,-6.99
MMR,1965,8.22
MMR,1964,-7.97
MMR,1963,10.87
MMR,1962,1.82
MMR,1961,-1.7
NAM,2024,1.42
NAM,2023,1.85
NAM,2022,2.51
NAM,2021,0.59
NAM,2020,-10.74
NAM,2019,-3.58
NAM,2018,-1.7
NAM,2017,-3.7
NAM,2016,-2.63
NAM,2015,1.53
NAM,2014,3.36
NAM,2013,2.9
NAM,2012,2.75
NAM,2011,3.3
NAM,2010,4.41
NAM,2009,-1.17
NAM,2008,1.22
NAM,2007,3.98
NAM,2006,5.71
NAM,2005,1.25
NAM,2004,10.85
NAM,2003,2.75
NAM,2002,2.96
NAM,2001,-0.91
NAM,2000,1.09
NAM,1999,0.83
NAM,1998,0.7
NAM,1997,1.56
NAM,1996,0.44
NAM,1995,0.92
NAM,1994,-1.38
NAM,1993,-4.67
NAM,1992,3.84
NAM,1991,4.62
NAM,1990,-3.94
NAM,1989,-4.4
NAM,1988,-2.67
NAM,1987,0.29
NAM,1986,1.6
NAM,1985,-2.37
NAM,1984,-2.9
NAM,1983,-4.4
NAM,1982,-2.15
NAM,1981,-0.15
NRU,2024,0.78
NRU,2023,0.07
NRU,2022,2.08
NRU,2021,7.14
NRU,2020,1.09
NRU,2019,7.52
NRU,2018,-2.17
NRU,2017,-7.79
NRU,2016,2.3
NRU,2015,1.42
NRU,2014,13.42
NRU,2013,1.65
NRU,2012,22.31
NRU,2011,14.08
NRU,2010,-0.27
NRU,2009,-5.62
NRU,2008,20.13
NRU,2007,-21.97
NRU,2006,8.61
NRU,2005,0.11
NRU,2004,-4.32
NRU,2003,0.51
NRU,2002,-9.54
NRU,2001,-6.41
NRU,2000,-6.68
NRU,1999,-6.47
NRU,1998,-11.8
NRU,1997,-9.08
NRU,1996,-12.02
NRU,1995,-8.18
NRU,1994,-4.2
NRU,1993,-16.79
NRU,1992,-17.69
NRU,1991,-20.87
NRU,1990,-5.16
NRU,1989,-5.15
NRU,1988,-5.14
NRU,1987,-5.03
NRU,1986,-4.94
NRU,1985,-4.79
NRU,1984,-4.68
NRU,1983,-4.9
NRU,1982,-5.25
NRU,1981,-5.17
NRU,1980,-5.12
NRU,1979,-5.03
NRU,1978,-4.61
NRU,1977,-4.16
NRU,1976,-3.88
NRU,1975,1.96
NRU,1974,2.05
NRU,1973,2.09
NRU,1972,2.14
NRU,1971,2.11
NPL,2024,3.82
NPL,2023,2.05
NPL,2022,4.78
NPL,2021,3.03
NPL,2020,-4.23
NPL,2019,5.4
NPL,2018,7.36
NPL,2017,8.76
NPL,2016,-0.04
NPL,2015,3.41
NPL,2014,5.7
NPL,2013,3.32
NPL,2012,4.4
NPL,2011,2.96
NPL,2010,4.17
NPL,2009,3.83
NPL,2008,5.31
NPL,2007,2.55
NPL,2006,2.37
NPL,2005,2.33
NPL,2004,3.36
NPL,2003,2.49
NPL,2002,-1.39
NPL,2001,3.12
NPL,2000,4.38
NPL,1999,2.49
NPL,1998,1.01
NPL,1997,2.89
NPL,1996,3.03
NPL,1995,1.01
NPL,1994,5.54
NPL,1993,1.05
NPL,1992,1.21
NPL,1991,3.65
NPL,1990,2.13
NPL,1989,2.04
NPL,1988,5.45
NPL,1987,-0.44
NPL,1986,2.28
NPL,1985,3.76
NPL,1984,7.14
NPL,1983,-5.25
NPL,1982,1.39
NPL,1981,5.83
NPL,1980,-4.6
NPL,1979,0
NPL,1978,2.01
NPL,1977,0.73
NPL,1976,2.14
NPL,1975,-0.75
NPL,1974,4.04
NPL,1973,-2.62
NPL,1972,0.9
NPL,1971,-3.32
NPL,1970,0.36
NPL,1969,2.22
NPL,1968,-1.47
NPL,1967,-3.63
NPL,1966,4.83
NPL,1965,-3.21
NPL,1964,5.4
NPL,1963,-0.09
NPL,1962,-0.05
NPL,1961,-0.02
NLD,2024,0.43
NLD,2023,-1.58
NLD,2022,4.01
NLD,2021,5.72
NLD,2020,-4.4
NLD,2019,1.63
NLD,2018,1.66
NLD,2017,2.18
NLD,2016,1.88
NLD,2015,1.67
NLD,2014,1.25
NLD,2013,-0.32
NLD,2012,-1.34
NLD,2011,1.3
NLD,2010,0.8
NLD,2009,-4.16
NLD,2008,1.72
NLD,2007,3.66
NLD,2006,3.37
NLD,2005,1.8
NLD,2004,1.66
NLD,2003,-0.37
NLD,2002,-0.39
NLD,2001,1.55
NLD,2000,3.48
NLD,1999,4.35
NLD,1998,4
NLD,1997,3.71
NLD,1996,2.94
NLD,1995,2.61
NLD,1994,2.34
NLD,1993,0.55
NLD,1992,0.94
NLD,1991,1.64
NLD,1990,3.47
NLD,1989,3.8
NLD,1988,2.78
NLD,1987,1.29
NLD,1986,2.22
NLD,1985,2.1
NLD,1984,2.65
NLD,1983,1.68
NLD,1982,-1.69
NLD,1981,-1.46
NLD,1980,0.54
NLD,1979,1.31
NLD,1978,2.07
NLD,1977,1.91
NLD,1976,3.64
NLD,1975,-0.89
NLD,1974,2.63
NLD,1973,4.58
NLD,1972,2.49
NLD,1971,3.08
NLD,1970,4.83
NLD,1969,5.2
NLD,1968,5.32
NLD,1967,4.09
NLD,1966,1.41
NLD,1965,7.16
NLD,1964,6.84
NLD,1963,2.24
NLD,1962,5.33
NLD,1961,-1.01
NCL,2024,-14.32
NCL,2023,1.83
NCL,2022,2.81
NCL,2021,-2.46
NCL,2020,-2.6
NCL,2019,-1.42
NCL,2018,0.4
NCL,2000,0.01
NCL,1999,-1.17
NCL,1998,-5.23
NCL,1997,-0.2
NCL,1996,-1.83
NCL,1995,3.42
NCL,1994,0.1
NCL,1993,-1.99
NCL,1992,-2.09
NCL,1991,2.13
NCL,1990,1
NCL,1989,8.72
NCL,1988,32.32
NCL,1987,3.94
NCL,1986,-2.62
NCL,1985,2.77
NCL,1984,0.13
NCL,1983,-3.27
NCL,1982,1.36
NCL,1981,-8
NCL,1980,-1.52
NCL,1979,-14.61
NCL,1978,8.46
NCL,1977,0.13
NCL,1976,-1.03
NCL,1975,1.84
NCL,1974,7.67
NCL,1973,-15.2
NCL,1972,-1.27
NCL,1971,2.16
NCL,1970,25.62
NCL,1969,11.96
NCL,1968,11.05
NCL,1967,2.44
NCL,1966,-6.52
NZL,2024,-0.39
NZL,2023,-0.91
NZL,2022,3.56
NZL,2021,4.28
NZL,2020,-2.31
NZL,2019,0.88
NZL,2018,1.63
NZL,2017,1.24
NZL,2016,1.47
NZL,2015,1.6
NZL,2014,2.12
NZL,2013,1.8
NZL,2012,1.81
NZL,2011,1.32
NZL,2010,0.34
NZL,2009,-1.03
NZL,2008,-1.85
NZL,2007,2.1
NZL,2006,1.53
NZL,2005,2.19
NZL,2004,2.55
NZL,2003,2.68
NZL,2002,2.91
NZL,2001,2.8
NZL,2000,2.27
NZL,1999,4.83
NZL,1998,-0.03
NZL,1997,0.75
NZL,1996,1.98
NZL,1995,3.2
NZL,1994,3.73
NZL,1993,5.19
NZL,1992,0.05
NZL,1991,-5.77
NZL,1990,-0.77
NZL,1989,-0.32
NZL,1988,-0.63
NZL,1987,0.1
NZL,1986,2.73
NZL,1985,0.99
NZL,1984,3.89
NZL,1983,2.09
NZL,1982,-0.07
NZL,1981,4.25
NZL,1980,1.16
NZL,1979,2.59
NZL,1978,0.29
NZL,1977,-4.23
NZL,1976,0.04
NZL,1975,-3.62
NZL,1974,3.81
NZL,1973,5.71
NZL,1972,3.28
NZL,1971,2.25
NZL,1970,-2.73
NZL,1969,9.21
NZL,1968,-0.92
NZL,1967,-6.28
NZL,1966,4.36
NZL,1965,4.38
NZL,1964,3.9
NZL,1963,4.02
NZL,1962,0.49
NZL,1961,1.27
NIC,2024,2.2
NIC,2023,3.01
NIC,2022,2.23
NIC,2021,9.13
NIC,2020,-3.45
NIC,2019,-4.15
NIC,2018,-4.63
NIC,2017,3.25
NIC,2016,3.17
NIC,2015,3.38
NIC,2014,3.36
NIC,2013,3.48
NIC,2012,5.01
NIC,2011,4.83
NIC,2010,2.94
NIC,2009,-4.66
